offer_id	first_day_exposition	last_day_exposition	last_price	floor	open_plan	rooms	studio	area	kitchen_area	living_area	agent_fee	renovation	offer_type	category_type	unified_address	building_id
6199634652081979137	2018-04-05T00:00:00+03:00	2018-08-20T00:00:00+03:00	3900000.0	9	False	1	False	40.5	10.2	17.7		7.0	1	2	Россия, Санкт-Петербург, проспект Наставников, 15к1	2264734232811854430
6276745043180305523	2018-07-15T00:00:00+03:00	2018-07-22T00:00:00+03:00	30000.0	9	False	2	False	65.0	9.0	24.0	0.0		2	2	Россия, Санкт-Петербург, Московское шоссе, 4	1373381048201502706
5663207624265158657	2017-08-14T00:00:00+03:00	2018-02-08T00:00:00+03:00	6650000.0	2	False	2	False	62.0	7.5	38.0			1	2	Россия, Санкт-Петербург, Гданьская улица, 3	5188188852084308975
5414941661696402432	2015-04-01T00:00:00+03:00	2018-04-16T00:00:00+03:00	3950000.0	6	False	2	False	49.5	5.6	30.5			1	2	Россия, Санкт-Петербург, Замшина улица, 31	8939296067948142894
5283730787068395911	2015-11-01T00:00:00+03:00	2016-07-01T00:00:00+03:00	7751763.0	18	False	2	False	63.5	9.8	35.7		0.0	1	2	Россия, Санкт-Петербург, Московский проспект, 73к5	6441509679222422836
9174606537144061537	2015-10-22T00:00:00+03:00	2018-02-08T00:00:00+03:00	2180000.0	12	False	0	True	23.3		15.9		0.0	1	2	Россия, Санкт-Петербург, Пушкинский район, посёлок Шушары, Вилеровский переулок, 6	711205115327515830
5283730787037026913	2017-04-16T00:00:00+03:00	2018-07-12T00:00:00+03:00	2671800.0	2	False	1	False	36.6	10.94	16.92		5.0	1	2	Россия, Ленинградская область, Ломоносовский район, Аннинское городское поселение, городской посёлок Новоселье, Центральная улица, 3к2	4114457066087298761
4948765611399918593	2017-10-13T00:00:00+03:00	2018-08-20T00:00:00+03:00	17000.0	2	False	1	False	31.0			50.0		2	2	Россия, Санкт-Петербург, Светлановский проспект, 52	8756053543681705653
2641258394557346049	2016-05-26T00:00:00+03:00	2016-07-31T00:00:00+03:00	680000.0	2	False	2	False	42.0	5.5	27.0		8.0	1	2	Россия, Ленинградская область, Бокситогорский район, Пикалёво, Советская улица, 30	7977222692780159110
3149506957261231847	2017-04-21T00:00:00+03:00	2017-07-22T00:00:00+03:00	4400000.0	17	False	2	False	59.23	16.21	41.21		2.0	1	2	Россия, Ленинградская область, Всеволожский район, посёлок Мурино, улица Шоссе в Лаврики, 55	232500433452710240
6279287594100180334	2018-01-02T00:00:00+03:00	2018-07-13T00:00:00+03:00	11060000.0	10	False	1	False	56.21	21.9	17.6			1	2	Россия, Санкт-Петербург, Московское шоссе, 3к4	8346385985443583253
8261399532429940634	2018-01-01T00:00:00+03:00	2018-02-12T00:00:00+03:00	3427980.0	9	False	1	False	36.86	9.19	15.35			1	2	Россия, Санкт-Петербург, Сестрорецк, Гагаринская улица, 77к1	6639506243344962536
7158433022115846145	2016-07-11T00:00:00+03:00	2016-07-17T00:00:00+03:00	13000.0	1	False	1	False	35.0				3.0	2	2	Россия, Ленинградская область, Тосненский район, Тельмановское сельское поселение, поселок Тельмана, 12	5490317060860750850
3463135333312582400	2017-11-22T00:00:00+03:00	2018-02-26T00:00:00+03:00	5300000.0	3	False	2	False	51.0	7.0	25.0		3.0	1	2	Россия, Санкт-Петербург, Суворовский проспект, 38	6141179305075696565
5141797489724308913	2017-03-15T00:00:00+03:00	2017-06-07T00:00:00+03:00	25000.0	18	False	2	False	57.0	11.0	38.0		0.0	2	2	Россия, Санкт-Петербург, Пушкинский район, посёлок Шушары, Новгородский проспект, 10	8031093042107054682
269458139003093193	2016-02-09T00:00:00+03:00	2018-02-08T00:00:00+03:00	3000000.0	6	False	3	False	60.0	9.0	40.0		0.0	1	2	Россия, Ленинградская область, Тосненское городское поселение, Тосно, проспект Ленина, 65	2739938529422030794
9167751716981498719	2017-12-14T00:00:00+03:00	2018-08-07T00:00:00+03:00	1950000.0	4	False	2	False	51.9	8.5	28.9			1	2	Россия, Ленинградская область, Волхов, улица Фрунзе, 5	8173727126800618214
5534664618376278273	2017-06-21T00:00:00+03:00	2018-02-07T00:00:00+03:00	4800000.0	6	False	2	False	55.0	20.51	15.65		1.0	1	2	Россия, Ленинградская область, Всеволожский район, посёлок Мурино, Новая улица, 7	6544124637036818059
8347732387721067265	2016-08-17T00:00:00+03:00	2016-11-12T00:00:00+03:00	2499000.0	5	False	0	True	25.52		19.7		3.0	1	2	Россия, Санкт-Петербург, Московский проспект, 183-185А	2589121538591859520
4784216	2015-12-05T00:00:00+03:00	2016-12-18T00:00:00+03:00	2400000.0	2	False	1	False	42.0	10.0	20.0		8.0	1	2	Россия, Санкт-Петербург, Пушкинский район, Павловск, Павловское шоссе, 7	4314939943667191126
631332673742022629	2017-03-09T00:00:00+03:00	2017-06-11T00:00:00+03:00	17500000.0	3	False	5	False	158.0	19.6	104.0		0.0	1	2	Россия, Санкт-Петербург, 6-я линия Васильевского острова, 7/6	8807452518338483837
6279286686128383410	2017-05-24T00:00:00+03:00	2018-02-08T00:00:00+03:00	5150000.0	23	False	2	False	64.1	14.3	32.3		0.0	1	2	Россия, Санкт-Петербург, Екатерининский проспект, 2	3676876183294486866
7569527533776797408	2017-03-06T00:00:00+03:00	2017-04-05T00:00:00+03:00	6930456.0	3	False	2	False	64.1	13.4	32.7		0.0	1	2	Россия, Санкт-Петербург, Репищева улица, 10к1	1967793054474181316
6657361447642137422	2018-03-03T00:00:00+03:00	2018-08-01T00:00:00+03:00	8632360.0	8	False	3	False	85.3	11.97	49.21		5.0	1	2	Россия, Санкт-Петербург, проспект Просвещения, 43	6354249340138182854
631332673883107965	2014-12-09T00:00:00+03:00	2018-08-20T00:00:00+03:00	7100000.0	8	False	1	False	44.0	12.0	18.0	0.0	5.0	1	2	Россия, Санкт-Петербург, Малый проспект Васильевского острова, 64к1	9209339398395430318
3517252	2015-08-07T00:00:00+03:00	2016-02-16T00:00:00+03:00	28000.0	2	False	2	False	43.0			100.0	3.0	2	2	Россия, Санкт-Петербург, Боровая улица, 26	3967985793187418568
5152264856293906977	2017-06-28T00:00:00+03:00	2018-07-04T00:00:00+03:00	40000.0	4	False	2	False	56.0	7.0	29.0	100.0		2	2	Россия, Санкт-Петербург, 2-я линия Васильевского острова, 45	2834398655684052552
295733926354241023	2016-02-05T00:00:00+03:00	2016-03-14T00:00:00+03:00	1950000.0	1	False	2	False	49.0	7.0	39.0		0.0	1	2	Россия, Ленинградская область, Волховский район, село Старая Ладога, Советская улица, 16	924344639909897991
6366858007782286848	2017-11-14T00:00:00+03:00	2017-11-16T00:00:00+03:00	45000.0	3	False	1	False	44.0	14.0	17.0		1.0	2	2	Россия, Санкт-Петербург, улица Всеволода Вишневского, 3	1899457056482586596
5660553206789739474	2018-02-18T00:00:00+03:00	2018-04-04T00:00:00+03:00	3034212.0	3	False	1	False	34.11	10.65	14.12			1	2	Россия, Санкт-Петербург, Пулковское шоссе, 36к5	6690775821291646584
2688130337676400775	2017-08-16T00:00:00+03:00	2018-08-20T00:00:00+03:00	12700000.0	2	False	2	False	108.88	15.59				1	2	Россия, Санкт-Петербург, Тамбовская улица, 7	5176642919697965178
519216390190738540	2017-08-14T00:00:00+03:00	2017-09-13T00:00:00+03:00	18000.0	10	False	2	False	54.59	11.16	31.13	50.0	11.0	2	2	Россия, Ленинградская область, Всеволожский район, Заневское городское поселение, городской посёлок Янино-1, Оранжевая улица, 5	7262940814508733319
2808467086056903169	2018-06-22T00:00:00+03:00	2018-06-29T00:00:00+03:00	18000.0	4	False	3	False	42.0	5.5	30.0	0.0	11.0	2	2	Россия, Санкт-Петербург, территория Горелово, Красносельское шоссе, 40	2455928692560482233
7625312546284988005	2018-06-02T00:00:00+03:00	2018-06-25T00:00:00+03:00	15000.0	10	False	0	True	26.0		20.0	100.0		2	2	Россия, Ленинградская область, Всеволожский район, посёлок Мурино, проспект Авиаторов Балтики, 15	6367309783481566230
7617809342857166080	2014-11-27T00:00:00+03:00	2018-08-20T00:00:00+03:00	12000000.0	3	False	3	False	110.9	17.8	68.4		3.0	1	2	Россия, Санкт-Петербург, Разъезжая улица, 20	5747076544150421348
7340091001889730856	2017-11-21T00:00:00+03:00	2018-03-02T00:00:00+03:00	3850000.0	9	False	1	False	39.7	10.0	14.0	100.0		1	2	Россия, Санкт-Петербург, улица Маршала Казакова, 84к1	5809952634094161621
3375339907888193933	2015-04-15T00:00:00+03:00	2017-03-01T00:00:00+03:00	30000.0	2	False	2	False	48.0	7.0	28.0	100.0	0.0	2	2	Россия, Санкт-Петербург, Галерная улица, 18	3819063692043546744
3419326605544138752	2018-02-20T00:00:00+03:00	2018-08-12T00:00:00+03:00	3900000.0	17	False	1	False	36.0	8.6	13.8		1.0	1	2	Россия, Ленинградская область, Всеволожский район, Заневское городское поселение, Кудрово, Каштановая аллея, 3	6283832689536856787
2593261995081036801	2017-08-03T00:00:00+03:00	2018-02-07T00:00:00+03:00	4450000.0	1	False	3	False	51.4	6.2	34.2		10.0	1	2	Россия, Санкт-Петербург, проспект Ветеранов, 102	6845097171321796926
3355253944529444215	2017-04-24T00:00:00+03:00	2018-02-07T00:00:00+03:00	5700000.0	5	False	2	False	56.7	8.0	35.0			1	2	Россия, Санкт-Петербург, улица Швецова, 19	4737765195258801129
6299724513920171317	2017-01-08T00:00:00+03:00	2017-03-11T00:00:00+03:00	47000.0	3	False	3	False	83.0	10.0	49.0		0.0	2	2	Россия, Санкт-Петербург, улица Шкапина, 9-11	3552413344225333068
6156227273219525633	2017-04-11T00:00:00+03:00	2017-07-14T00:00:00+03:00	25000.0	2	False	2	False	52.0	9.0	32.0	100.0	3.0	2	2	Россия, Санкт-Петербург, Лисичанская улица, 14	7636814423513879447
4206682195121427201	2018-04-04T00:00:00+03:00	2018-04-12T00:00:00+03:00	3580000.0	6	False	1	False	36.0	7.0	20.0		7.0	1	2	Россия, Санкт-Петербург, улица Шаврова, 27	4737820798251919431
1492050389969966356	2017-06-08T00:00:00+03:00	2017-06-09T00:00:00+03:00	40000.0	6	False	1	False	60.0	26.0	20.0	100.0	0.0	2	2	Россия, Санкт-Петербург, Морская набережная, 21к2	1756484481996676777
3567406539559730177	2016-04-14T00:00:00+03:00	2016-05-10T00:00:00+03:00	23000.0	10	False	2	False	50.0	7.0	30.0		11.0	2	2	Россия, Санкт-Петербург, Тимуровская улица, 16	3078066761764384994
7569531827547999763	2016-02-20T00:00:00+03:00	2018-08-20T00:00:00+03:00	4850000.0	3	False	1	False	37.0	8.5	19.2		0.0	1	2	Россия, Санкт-Петербург, Кондратьевский проспект, 62к7	1081182048329082451
5153034022900443280	2017-10-15T00:00:00+03:00	2018-02-07T00:00:00+03:00	4500000.0	2	False	3	False	60.0	6.2	44.0		0.0	1	2	Россия, Санкт-Петербург, Суздальский проспект, 77к1	7092781136104321151
9174606537143912607	2016-06-10T00:00:00+03:00	2016-10-30T00:00:00+03:00	3300000.0	1	False	1	False	42.0	14.1	19.3		0.0	1	2	Россия, Санкт-Петербург, улица Жени Егоровой, 12к2	1369022553355709188
4842857800066479544	2015-09-12T00:00:00+03:00	2016-09-28T00:00:00+03:00	7995000.0	5	False	4	False	101.2	15.0	55.4		0.0	1	2	Россия, Санкт-Петербург, Гагаринская улица, 14	622550191830777644
6300461494540688651	2016-06-21T00:00:00+03:00	2018-08-20T00:00:00+03:00	5200000.0	9	False	2	False	51.4	8.1	32.6			1	2	Россия, Ленинградская область, Всеволожск, Колтушское шоссе, 44/2	661449069034455427
360121025183256577	2016-12-17T00:00:00+03:00	2018-02-08T00:00:00+03:00	5000000.0	6	False	2	False	60.4	10.7	34.9		11.0	1	2	Россия, Ленинградская область, Всеволожский район, Бугровское сельское поселение, поселок Бугры, Нижняя улица, 9	4756660301722033970
232283622121753088	2016-04-14T00:00:00+03:00	2016-06-03T00:00:00+03:00	2000000.0	4	False	1	False	36.0	8.3	17.0		2.0	1	2	Россия, Ленинградская область, Всеволожский район, Морозовское городское поселение, посёлок городского типа имени Морозова, улица Мира, 15	4559389948513702946
3397849325284028161	2018-05-22T00:00:00+03:00	2018-08-20T00:00:00+03:00	2960000.0	1	False	4	False	60.0		44.0			1	2	Россия, Ленинградская область, Всеволожск, улица Комсомола, 7	3913888366889993850
121579010338267649	2017-11-09T00:00:00+03:00	2017-11-29T00:00:00+03:00	23500.0	5	False	1	False	36.0	11.0	18.0		10.0	2	2	Россия, Санкт-Петербург, Кушелевская дорога, 3к2	7274736308217971908
4842857800032458247	2014-11-27T00:00:00+03:00	2016-05-31T00:00:00+03:00	7600000.0	3	False	4	False	95.2	14.8	63.2		0.0	1	2	Россия, Санкт-Петербург, Шлиссельбургский проспект, 14к1	279297967989443712
3376106656063610416	2017-05-21T00:00:00+03:00	2017-06-01T00:00:00+03:00	35000.0	6	False	2	False	55.0	10.0	29.0	100.0	0.0	2	2	Россия, Санкт-Петербург, Пулковское шоссе, 36к4	6690775821291646585
7449376645378583808	2018-03-13T00:00:00+03:00	2018-06-20T00:00:00+03:00	2650000.0	3	False	2	False	43.0	6.0	28.0		3.0	1	2	Россия, Ленинградская область, Всеволожский район, Бугровское сельское поселение, посёлок Бугры, Шоссейная улица, 24	7088704422454204855
2663284591160455681	2018-07-30T00:00:00+03:00	2018-08-20T00:00:00+03:00	20000.0	2	False	2	False	46.0	8.0	24.0	50.0		2	2	Россия, Санкт-Петербург, Среднеохтинский проспект, 14	3337663226031161221
